id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1261628907961934877,Rk San Felice 50B,228384114,Realkasa,,Porto - Saragozza,44.49622657058258,11.33268862677904,Entire home/apt,232,3,4,2025-07-05,0.46,95,117,4,IT037006B4TZEVBQRC
1261638765867840797,appartamento bilocale vicino ai giardini gamberini,75159578,Emanuele,,Santo Stefano,44.47993803053725,11.37358340904361,Private room,56,31,0,,,1,363,0,
1262842840220643040,Camere in Centro,656073935,Marcella,,Porto - Saragozza,44.5043709,11.3414721,Private room,83,31,0,,,1,90,0,
1263044327289528332,Canard Suite 4,429235232,Fabrizio,,Santo Stefano,44.4947429,11.3471123,Entire home/apt,213,1,3,2025-04-24,0.28,2,33,3,IT037006B4IAQPYS7X
1263970102286148382,Flat with terrace in S. Stefano,78335072,Paolo,,Santo Stefano,44.485787779932814,11.355032958090305,Entire home/apt,94,1,15,2025-09-14,2.90,1,48,15,IT037006C2UWELPCYX
1264158646600084361,Casa di Giusi a Bologna,63056213,Stefano,,Navile,44.50748919999999,11.3438458,Entire home/apt,159,1,27,2025-08-22,2.43,4,64,27,IT037006B4VWVWL4VA
1264331803612098529,Appartamento 9 posti zona Stadio,86883488,Denise,,Porto - Saragozza,44.492135482641174,11.305919647413663,Entire home/apt,272,1,11,2025-09-10,1.00,6,79,11,IT037006C267B2M4LX
1264347716220895631,Eleganza shabby chic nel cuore pulsante di Bologna,86883488,Denise,,Santo Stefano,44.4973856,11.3486624,Entire home/apt,135,1,2,2025-04-04,0.33,6,93,2,IT037006B47K7UREQJ
1264515332754867636,Rk BOtanic Apartment,228384114,Realkasa,,Santo Stefano,44.50134025665103,11.349811139861282,Entire home/apt,396,3,10,2025-05-23,0.91,95,90,10,IT037006C2B34QVO6S
1264889503454144902,San Rocco Skyline - Trilocale con vista,503342824,Stefania,,Porto - Saragozza,44.49558,11.32884,Entire home/apt,153,2,35,2025-09-18,3.12,1,106,35,IT037006C2BTJHAI89
1265062189237755784,Suite-Deluxe-Private Bathroom-City view-Camera 2,46866796,Domenico,,Santo Stefano,44.49365010307075,11.345477784104322,Private room,172,2,0,,,6,300,0,IT037006C15LNPU5T6
1265062293728616033,Suite-Exclusive-Private Bathroom,46866796,Domenico,,Santo Stefano,44.494007496848376,11.343538771743686,Private room,212,2,0,,,6,317,0,IT037006C15LNPU5T6
1265062384842849459,Suite-Comfort-Ensuite-City view,46866796,Domenico,,Santo Stefano,44.495079449448816,11.345707738488231,Private room,210,2,0,,,6,310,0,IT037006C15LNPU5T6
1265062482950374788,Apartment-Deluxe-Private Bathroom-City view-apt do,46866796,Domenico,,Santo Stefano,44.49352,11.34413,Entire home/apt,308,3,0,,,6,349,0,IT037006C15LNPU5T6
1265077520691923703,camera n uno,959467,Rosa&Michele,,San Donato - San Vitale,44.500620749669146,11.370579790974215,Private room,137,31,0,,,4,365,0,
1265115057639992956,Appartamento Bologna centro,207711426,Massimiliano,,Porto - Saragozza,44.5003258,11.335861797622702,Entire home/apt,116,2,1,2024-11-03,0.09,1,60,1,IT037006C25XC6FRWZ
1265150436046476236,cozy Apartment in a quiet area,188501962,Alessandra,,Borgo Panigale - Reno,44.49742,11.29315,Entire home/apt,78,1,35,2025-08-27,6.36,2,290,35,IT037006B46Q4LNIK8
1265869544563740817,Ca'DV | Historic Bologna + Private Parking,656753080,Davide,,Santo Stefano,44.48674,11.33798,Entire home/apt,126,1,78,2025-09-18,6.96,1,307,78,IT037006B4YP6HKALG
1267317540713779903,"Nadia House, Bologna by Short Holidays",12182373,Luca,,Navile,44.510987210673065,11.353729332199295,Entire home/apt,200,31,7,2025-09-10,0.98,56,97,7,IT037006C2ZJUNOR2G
1268017079306345347,B&B del Borgo,42003439,Nicolò,,Santo Stefano,44.50040784978367,11.349495038623063,Entire home/apt,294,1,16,2025-09-15,1.55,1,110,16,IT037006C2O9YWE8II
1268271738841954448,Corte Galliera 2 - self check-in,67793827,Deborah,,Porto - Saragozza,44.497652469375716,11.342407084655747,Entire home/apt,95,2,4,2025-07-15,0.73,3,326,4,IT037006C2RV56TS6P
1269104553675107729,"Camere in appartamento panoramico, prima collina",274829191,Fabio,,Savena,44.47171238552613,11.366306953132153,Private room,,31,0,,,2,0,0,
1269350931165102218,Casa MaMò,263033723,Laura,,Santo Stefano,44.48209752816656,11.337977984531765,Entire home/apt,,2,12,2025-08-03,1.53,1,0,12,IT037006C27KUYRZEM
1269385204633205007,"Casa DiMondi - camera 2 ""Senape""",37428940,Sara,,Porto - Saragozza,44.48907326290429,11.316205748965345,Private room,164,1,6,2025-06-27,0.55,3,178,6,IT037006B4PTIBLG37
1270757729661238937,"Casa DiMondi - camera 3 ""Salvia""",37428940,Sara,,Porto - Saragozza,44.48849985921029,11.317652988775128,Private room,129,1,6,2025-06-22,0.54,3,172,6,IT037006B4PTIBLG37
1271681311652198538,"Stanza tripla, panoramica sulla prima collina",274829191,Fabio,,Savena,44.47176956668798,11.366285495460033,Private room,49,31,4,2025-07-26,0.42,2,203,4,
1271761907848018611,Le Dodici Porte: Galliera 1 By Bologna District,595692930,Michele,,Navile,44.5081463,11.34322,Entire home/apt,213,1,15,2025-09-04,1.66,55,340,15,IT037006B4T2SKMDFF
1271772615128750291,Le Dodici Porte: Galliera 2 By Bologna District,595692930,Michele,,Navile,44.5081463,11.34322,Entire home/apt,277,2,26,2025-08-27,2.52,55,305,26,IT037006B4MAA8QN6D
1273657512530573196,Family apartment zona stadio,86883488,Denise,,Porto - Saragozza,44.490772922494614,11.303654028008554,Entire home/apt,272,1,5,2025-09-09,0.56,6,112,5,IT037006C2XZNKEJ03
1273798108283771346,Soggiorno Eco-Friendly 2B nel Cuore della Città,658571195,Andrea,,San Donato - San Vitale,44.49370864945218,11.37614920706605,Entire home/apt,231,1,6,2025-06-15,0.65,1,309,6,IT037006C2GBBPAMRX
1273798762184873449,Blue Azzo Gardino 9 int.4,523034136,Domus Dumas,,Porto - Saragozza,44.5003476,11.3381759,Entire home/apt,233,2,21,2025-09-09,1.94,17,146,21,IT037006C26RIU8ZQW
1273858071758082229,Green Azzo Gardino n.9 int. 4/2,523034136,Domus Dumas,,Porto - Saragozza,44.5003476,11.3381759,Entire home/apt,289,2,24,2025-09-19,2.22,17,137,24,IT037006C2VTFKTB4F
1273896339185175534,Silver Azzo Gardino n.9 int. 4/3,523034136,Domus Dumas,,Porto - Saragozza,44.5003476,11.3381759,Entire home/apt,242,2,7,2025-05-30,0.66,17,152,7,IT037006C2UQ8PZG5Q
1274405795695010287,Bologna Medieval Art Loft,493908317,Davide,,Santo Stefano,44.49549053180911,11.352797647218495,Entire home/apt,192,31,6,2025-01-02,0.55,6,242,6,IT037006B4V3CBENCD
1274424620758931325,[Piazza Maggiore] Garden Suite,491699624,BnBolo,,Porto - Saragozza,44.4971891,11.340358,Entire home/apt,166,1,59,2025-09-20,5.84,5,50,59,IT037006B4BV4J2OFC
1277305579696922660,Dream's Tower BO,556247818,Salvatore,,San Donato - San Vitale,44.495004166085074,11.386689394712448,Entire home/apt,67,3,0,,,1,150,0,IT037006C2W63NT6CI
1277314588471006576,La Nicchia,659277318,Valentina,,Santo Stefano,44.48950449541779,11.350965052843096,Entire home/apt,227,2,4,2025-04-26,0.41,1,110,4,IT037006C2ZZZB2726
1277635042854095589,Camera suite doppia vicino il centro e fiera,304351292,Vincenzo,,Navile,44.51107702639553,11.352933120680607,Private room,70,1,43,2025-09-16,4.07,2,327,43,IT037006B4BTBAMZ5K
1278281143433087780,AMA Esclusive SPA Bologna [5 min da Aereoporto],565348259,Nicola,,Borgo Panigale - Reno,44.51099,11.29525,Entire home/apt,279,1,22,2025-05-31,2.04,1,313,22,IT037006C2K71919AW
1278309924274941899,benvenuti in samu home,542216805,Gabriella,,San Donato - San Vitale,44.49295805955162,11.380201465184797,Entire home/apt,176,2,0,,,1,232,0,IT037006B4S627BBCI
1278392238857490458,Il Giardino di Mimì,294520225,Pierangela,,Santo Stefano,44.49086441588639,11.348593987100863,Entire home/apt,92,2,20,2025-06-20,1.89,1,70,20,IT037006C2NP5GK5YQ
1279101008616147849,Appartamento a Bologna confortevole e spazioso,96923275,Veronica,,Navile,44.5151,11.34647,Entire home/apt,,31,2,2024-11-17,0.19,3,180,2,
1279607877483927378,centro storico quadrilocale con grande terrazza.,659857172,Rosario,,Porto - Saragozza,44.4960684,11.3299153,Entire home/apt,304,1,21,2025-09-13,2.97,2,302,21,IT037006C29C5TSZX7
1279695600354462475,Dimora Galliera,313091375,Gianfranco,,Porto - Saragozza,44.5004828,11.3431575,Entire home/apt,451,1,14,2025-08-27,1.35,2,66,14,IT037006B4FKHZ6XIA
1280445725287710753,Carracci 85 - Free Parking - Station-Center-Fiera,576525818,Nicola,,Navile,44.5090041,11.3312476,Entire home/apt,182,2,17,2025-09-18,1.60,4,151,17,IT037006C25CKR8UCC
1280945138741114034,Ground floor tower apartment,361920149,Santo,,Savena,44.4780647,11.3950324,Entire home/apt,95,2,0,,,1,337,0,IT037006C25F655KQ7
1281779938809010655,Vikos Lodge Camera Standard,660305599,Simona,,Borgo Panigale - Reno,44.50682132863265,11.303673520237728,Private room,85,1,10,2025-09-04,1.01,3,315,10,IT037006B4273RPDWN
1281853044440245268,Vikos Lodge Camera Superior,660305599,Simona,,Borgo Panigale - Reno,44.50682132863265,11.303689613491818,Private room,114,1,2,2025-04-08,0.19,3,327,2,IT037006B4273RPDWN
1281857002968548767,Vikos Lodge Apartment,660305599,Simona,,Borgo Panigale - Reno,44.5068022,11.3037218,Entire home/apt,175,1,2,2025-04-08,0.20,3,334,2,IT037006B4273RPDWN
1282112524868813863,"2 cucine nell'intero apartmento,",577047958,Haydn,,San Donato - San Vitale,44.49413253230109,11.38176942553241,Private room,39,31,0,,,1,365,0,
1282420224805423416,Appartamento Ben arredato con ogni Confort,657048648,Roberto,,Savena,44.48181,11.37969,Entire home/apt,123,2,3,2025-09-13,0.84,4,75,3,IT037006B4K15WYMDS
1282445150076154901,"Ketty Home
Business and Relax",660469594,Concetta,,Santo Stefano,44.50468176651911,11.351761845962045,Entire home/apt,195,2,0,,,1,291,0,IT037006B4T96LUDCT
1282505232712421361,Appartamento Arredato con ogni confort,657048648,Roberto,,Borgo Panigale - Reno,44.5196654,11.2722672,Entire home/apt,106,2,0,,,4,64,0,IT037006B4UWAT02TX
1282511153816092441,Appartamento Arredato a Nuovo con ogni Confort,657048648,Roberto,,San Donato - San Vitale,44.49287846723257,11.373954630688464,Entire home/apt,,2,0,,,4,91,0,IT037006B46JBQE6BV
1282526760379240363,Appartamento moderno in centro,579526616,Marco,,Santo Stefano,44.49365,11.352,Entire home/apt,186,2,0,,,1,175,0,IT037006C2EEUEOO9G
1283319248636286003,Rk Casavolta,228384114,Realkasa,,Porto - Saragozza,44.49809269862725,11.342355021643694,Entire home/apt,276,3,7,2025-08-31,0.80,95,106,7,IT037006C2HARDWU5V
1283330944069106640,Bilocale classic 7,269568562,Riccardo,,Porto - Saragozza,44.49124016439427,11.321715638307612,Entire home/apt,137,1,0,,,12,347,0,IT037006B4P494MBL4
1283341947679290079,Monolocale classic int.10,269568562,Riccardo,,Porto - Saragozza,44.491470921494425,11.322242499518213,Entire home/apt,128,1,2,2025-02-09,0.25,12,325,2,IT037006B4P494MBL4
1284110870176932611,Reno Suite Bologna - Room Yellow,573183362,Vittorio,,Porto - Saragozza,44.498617,11.337144,Private room,278,1,0,,,6,33,0,IT037006B4FQFMPI2I
1284211267294405888,Le Dodici Porte: Mascarella 1 By Bologna District,595692930,Michele,,Navile,44.5082446,11.3432262,Entire home/apt,181,1,5,2025-08-17,0.52,55,340,5,IT037006B4LKGUUINR
1284212621348942858,Reno Suite Bologna - Room Green,573183362,Vittorio,,Porto - Saragozza,44.498617,11.337144,Private room,261,1,0,,,6,19,0,IT037006B4FQFMPI2I
1284216015809743156,Reno Suite Bologna - Room Red,573183362,Vittorio,,Porto - Saragozza,44.498292120742654,11.336695735018917,Private room,267,1,0,,,6,29,0,IT037006B4FQFMPI2I
1284222263188177326,Reno Suite Bologna - Room Grey,573183362,Vittorio,,Porto - Saragozza,44.498617,11.337144,Private room,258,1,0,,,6,22,0,IT037006B4FQFMPI2I
1284227344398101585,Reno Suite Bologna - Room Blue,573183362,Vittorio,,Porto - Saragozza,44.498617,11.337144,Private room,278,1,0,,,6,24,0,IT037006B4FQFMPI2I
1284229257638186006,Le Dodici Porte: Mascarella 2 By Bologna District,595692930,Michele,,Navile,44.5082446,11.3432262,Entire home/apt,225,1,7,2025-07-05,0.66,55,283,7,IT037006B4RZ9MWJMU
1284230485746918833,Reno Suite Bologna - Room Tiffany,573183362,Vittorio,,Porto - Saragozza,44.498617,11.337144,Private room,267,1,0,,,6,22,0,IT037006B4FQFMPI2I
1284796338117359361,Casa Colore,661019474,Iliana,,San Donato - San Vitale,44.49250079999999,11.3652659,Entire home/apt,126,2,16,2025-09-26,1.71,1,234,16,IT037006C2D6GO8F8B
1285496305317611728,UR-NEST Matteucci,39681587,Rino,,Santo Stefano,44.4830738,11.3704362,Entire home/apt,129,1,3,2025-08-09,0.72,57,138,3,IT037006B4I24D9YXA
1286949458284099898,Modigliani Apartment,124360219,Ettore,,Borgo Panigale - Reno,44.50524,11.30181,Entire home/apt,,1,8,2025-08-21,0.92,26,0,8,IT037006B42LLGZXP7
1289638881455317241,[Super central] Antique flat,308496376,Ivan,,Porto - Saragozza,44.4920556,11.3418352,Entire home/apt,242,1,63,2025-09-08,6.24,4,220,63,IT037006B4J5CYS8FG
1289691673360314181,Giudei House SMART,293642813,Sonia,,Santo Stefano,44.49507840307752,11.346294075697761,Entire home/apt,260,1,0,,,1,306,0,IT037006C2CCGMLOZY
1289782231715682641,Room & Breakfast Martin's  Luxury  Bologna,661022719,Mircea,,Savena,44.47184122166258,11.395767910066144,Entire home/apt,164,1,4,2025-09-05,0.43,1,185,4,IT037006B44ML3G7RT
1289830117585317210,10 minutes walk from Bologna Fiere,5501905,Marjana,,San Donato - San Vitale,44.50411994150026,11.35915019085619,Entire home/apt,141,2,8,2025-09-18,1.19,1,78,8,IT037006B4B6RGRHQR
1290543971232249754,Suite Dall’Ara 2,574325933,Giorgio,,Porto - Saragozza,44.4940375,11.3120707,Entire home/apt,117,1,14,2025-09-11,2.41,14,37,14,IT037006C282K6H9S5
1291374258618363373,Confort a Bologna,461023982,Fabio,,Borgo Panigale - Reno,44.52018912040282,11.267038603040003,Entire home/apt,105,1,22,2025-09-18,2.46,1,283,22,IT037006C2X68GH6O7
1292676540996232233,Affittacamere Clementina,258813486,Azzurra,,Borgo Panigale - Reno,44.50666059368831,11.303211892881665,Entire home/apt,71,1,6,2025-09-17,0.59,1,156,6,IT037006B46CZ2TWUM
1293289649798690623,Poesia nel centro di bologna,41313356,Pier Francesco,,Porto - Saragozza,44.4955,11.33016,Entire home/apt,94,2,58,2025-09-18,6.59,1,258,58,IT037006C26TLXMDM5
1293398589504769556,Stanza confortevole a Bologna,96923275,Veronica,,Navile,44.5151,11.34647,Private room,48,31,0,,,3,326,0,
1293402599498150065,Stanza con bagno privato,96923275,Veronica,,Navile,44.5151,11.34647,Private room,52,31,0,,,3,365,0,
1294258268745866794,NEW Sant'Orsola Apartment a pochi passi dal Centro,662128379,Serena,,San Donato - San Vitale,44.49204453130718,11.357472091913223,Entire home/apt,87,2,8,2025-09-12,0.86,1,106,8,IT037006C2V2MFP5GI
1294733480031003361,10min from Bologna Fair + Free Parking,267120400,Giovanni,,Navile,44.51405,11.35205,Entire home/apt,147,1,4,2025-08-24,0.52,9,159,4,IT037006B4YBD6BYWV
1294770217909858831,Monolocale | Ospedale S. Orsola,153558665,Alexandre Claude,,San Donato - San Vitale,44.4922387,11.3714762,Entire home/apt,,28,2,2025-08-27,1.50,13,154,2,IT037006B4OUOH53BO
1295601726577079178,"Tartini Loft 4, Free Parking",513779351,Gianluca,,San Donato - San Vitale,44.501479,11.3632314,Entire home/apt,172,1,14,2025-08-25,1.49,2,118,14,IT037006C29N9RSIAZ
1296308333842435362,[Pinacoteca] Art Behind the 2 Towers,500435171,Marco,,Santo Stefano,44.4977,11.35268,Entire home/apt,155,1,45,2025-09-15,4.55,1,247,45,IT037006C2Q6C4LMYH
1297067418891586004,casa privata beverara,69409402,Nunzio Giuseppe,,Navile,44.522682185484996,11.331946580399036,Entire home/apt,,31,0,,,1,0,0,
1297754776704186617,Rovi's Home,310611610,Rovena,,Porto - Saragozza,44.497322014983375,11.329627093687694,Entire home/apt,,31,0,,,1,0,0,"I applied for a CIN, but haven’t received it yet"
1297795804986060243,Piazza Malpighi - Via Saragozza,663916272,Vincenza,,Porto - Saragozza,44.49100377712613,11.33717689014409,Entire home/apt,45,31,5,2025-08-07,0.57,1,179,5,
1298352513043045205,Forni Suite,286843095,Daniel,,Santo Stefano,44.47626755309598,11.372224420900963,Entire home/apt,74,1,4,2024-12-29,0.42,1,234,4,IT037006C2EHBY7929
1298386193416309125,[Luxury flat] - Free Parking,308496376,Ivan,,Porto - Saragozza,44.4917129,11.3384154,Entire home/apt,124,1,61,2025-09-19,6.65,4,225,61,IT037006B4JE3CY5SE
1298439558672951432,Apartment in Bologna City Center,371083700,"Loic, Estelle And Co",,Navile,44.5085473,11.3509486,Entire home/apt,203,1,0,,,1,365,0,IT037006B4PZ53VHRC
1298561700905223057,Bilocale classic 1,269568562,Riccardo,,Porto - Saragozza,44.48968006078954,11.320973625440589,Entire home/apt,128,1,0,,,12,345,0,IT037006B4P494MBL4
1299119781983292510,Monolocale Classic 9,269568562,Riccardo,,Porto - Saragozza,44.491320167576504,11.322395523964301,Entire home/apt,115,1,1,2025-06-14,0.30,12,359,1,IT037006B4P494MBL4
1299149170478636873,Bilocale Classic 3,269568562,Riccardo,,Porto - Saragozza,44.491416495572174,11.320935372941616,Entire home/apt,131,1,0,,,12,358,0,IT037006B4P494MBL4
1299259599613844375,Monolocale classic 9,269568562,Riccardo,,Porto - Saragozza,44.489476331817436,11.321829205818752,Entire home/apt,121,1,6,2025-06-10,0.68,12,326,6,IT037006B4P494MBL4
1299819585931953221,Monolocale classic 8,269568562,Riccardo,,Porto - Saragozza,44.490758967374475,11.322223126452876,Entire home/apt,,1,1,2025-03-07,0.15,12,326,1,IT037006B4P494MBL4
1299986475973921101,Residence Mariagiulia,664371450,Giacomo,,Savena,44.46578774693132,11.374633126023697,Entire home/apt,72,1,9,2025-05-18,0.92,1,279,9,IT037006C28LP3CMB7
1300033300543728711,Trilocale suite int.16,269568562,Riccardo,,Porto - Saragozza,44.49067587483757,11.322189898422819,Entire home/apt,189,1,0,,,12,343,0,IT037006B4P494MBL4
1300035976888394254,Trilocale suite int.18,269568562,Riccardo,,Porto - Saragozza,44.490625407980914,11.32131228958863,Entire home/apt,180,1,0,,,12,352,0,IT037006B4P494MBL4
1300246885488765922,Stanza con bagno privato vicino alla Stazione,478317944,Sabrina,,Porto - Saragozza,44.5044956,11.3394993,Private room,252,1,2,2025-05-15,0.35,1,182,2,IT037006C1OS55VTFX
1300709547717343942,HouSmart Treves 2,300934729,Arianna,,Borgo Panigale - Reno,44.48993184289602,11.299090050572234,Entire home/apt,173,1,0,,,32,96,0,IT037006C2WA96OJJ5
1301454326149198427,King Suite - 4RoomzBologna,531817500,Daniele,,Porto - Saragozza,44.50428331033958,11.340783395058374,Private room,239,1,0,,,7,89,0,IT037006B4GVQ5538B
1301501332578542469,Appartamento La Magia White,246639909,Ilaria,,San Donato - San Vitale,44.486623986378085,11.369717412160703,Entire home/apt,166,2,0,,,2,48,0,IT037006B4KYOE5YJP
1302903974640146794,Shibari TinyLove - 4RoomzBologna,531817500,Daniele,,Porto - Saragozza,44.50494,11.34093,Private room,218,1,3,2025-08-27,0.32,7,83,3,IT037006B4GVQ5538B
1302954125301335301,[Bologna Comfort 101]  Design a 5’ dalla Fiera,330804924,Mattia,,Navile,44.52893,11.367087,Entire home/apt,81,2,14,2025-09-18,1.85,1,7,14,IT037006C2J4PDTQ5X
1303437831429793600,Azeglio Luxury room,665169951,Lodovico,,Santo Stefano,44.489685019960405,11.342364294095557,Entire home/apt,,1,0,,,1,282,0,IT037006C2PPQDXTZJ
1303475358849057408,HouSmart Massarenti 61,300934729,Arianna,,San Donato - San Vitale,44.49171038018262,11.370609978904008,Entire home/apt,155,31,1,2025-01-01,0.11,32,18,1,IT037006C2JXERVM9Y
1303496228005151316,Dimora Azeglio,665179795,Lodovico,,Porto - Saragozza,44.491007204759235,11.340430487017398,Entire home/apt,370,1,0,,,1,260,0,IT037006C286I9YEBW
1303499820617822859,Int 13 Appartamento della Corte Residence San Luca,177456962,Residence San Luca,,Porto - Saragozza,44.4901843,11.3212757,Entire home/apt,138,2,1,2025-03-23,0.16,9,82,1,IT037006B4CXOKR78R
1303536454359169727,La tua camera in centro a Bologna,169310155,Lorenza,,Porto - Saragozza,44.4976817,11.3372226,Entire home/apt,179,2,2,2025-09-14,2,1,159,2,IT037006B4DOBGJZ73
1303616318205157511,Masini Sunset,4676618,Alessandro,,Santo Stefano,44.50296990329473,11.350494476656328,Entire home/apt,,1,0,,,1,0,0,IT037006C2BZNHP8QF
1303633002297954746,Apartment in Bologna,371083674,"Loic, Estelle And Co",,Navile,44.50749,11.35042,Entire home/apt,236,1,0,,,1,365,0,IT037006B4PZ53VHRC
1303635537273492413,Studio in Bologna,373808835,"Loic, Estelle And Co",,Navile,44.508174351466984,11.351000956483404,Entire home/apt,140,1,0,,,1,365,0,IT037006B4PZ53VHRC
1303696449875768635,tiny room,107005363,Angelica,,San Donato - San Vitale,44.49319069935672,11.35917419827835,Private room,,31,0,,,2,0,0,"I applied for a CIN, but haven’t received it yet"
1304170852363441728,Train Station Deluxe 3 Bath,491699624,BnBolo,,Navile,44.5088163,11.3465083,Entire home/apt,295,1,23,2025-08-16,2.61,5,74,23,IT037006B4NHMKRKDC
1304238995566850156,Casa Bottega Zanardi,665357412,Franco,,Navile,44.52456906216454,11.320607561113379,Entire home/apt,195,2,24,2025-09-19,2.75,1,307,24,IT037006AF00682
1304333978285506626,Casa Louise,665382151,Emanuela,,Navile,44.53239,11.34885,Entire home/apt,132,1,7,2025-05-22,1.06,1,314,7,IT037006C2OLXNAVF7
1305824104517489056,Bilocale in Cirenaica,293709739,Lorenzo,,San Donato - San Vitale,44.49561916114355,11.362989480625584,Entire home/apt,,31,0,,,1,90,0,
1307130718656834086,UnAngoloDiBologna: pronti per accogliervi,30650977,Pier Antonio,,San Donato - San Vitale,44.4923005,11.370492,Entire home/apt,151,2,1,2025-01-01,0.11,2,76,1,IT037006C2OUDBF2DU
1307211026992464591,Appartamento Stadio Free Bike S. Luca,24438372,Cristiano,,Borgo Panigale - Reno,44.49184460683687,11.298582076721177,Entire home/apt,78,2,13,2025-09-08,1.48,1,151,13,IT037006B4S45QBMJF
1307800248022695362,GetTheKey Savena Antico,148530931,Federico,,Savena,44.48075650000001,11.3819382,Entire home/apt,175,31,1,2025-08-22,0.94,8,257,1,IT037006B437NLHGQZ
1307903858596477763,San Felice 136 By Bologna District,595692930,Michele,,Porto - Saragozza,44.49882090000001,11.327713,Entire home/apt,280,1,3,2025-07-08,0.49,55,334,3,IT037006C2X4P3P4FQ
1307910841575017141,"Appartamento Fiera-Stazione-Centro, DaDoBò",666139240,Daniela,,San Donato - San Vitale,44.5048378,11.3551523,Entire home/apt,148,1,70,2025-09-21,7.84,1,341,70,IT037006C26GHJV647
1308124240081968996,New - MG 8 House - Bologna Center,543783347,Nicola,,Porto - Saragozza,44.49851,11.3390811,Entire home/apt,189,2,9,2025-09-15,1.03,25,309,9,IT037006B4RK2VPTTO
1308128633449193130,New - MG 2 House - Bologna Center,543783347,Nicola,,Porto - Saragozza,44.49826179999999,11.3388289,Entire home/apt,164,1,3,2025-08-20,0.37,25,327,3,IT037006B4RK2VKTTO
1308139989377057346,"Asinelli Tower View - Haurelia By ImmoBo, Bologna",543783347,Nicola,,Santo Stefano,44.4936987,11.3440104,Entire home/apt,246,2,37,2025-09-14,4.16,25,324,37,IT037006C2J5NPSXHI
1308148208643648514,Appartamento del centroBologna A,666219407,Valentina,,Porto - Saragozza,44.49984,11.33474,Entire home/apt,89,1,7,2025-09-14,0.96,2,300,7,IT037006C29SM3MWSV
1308538222406115660,Casa di Romina,666296408,Rodica-Florentina,,Porto - Saragozza,44.50062949812575,11.343719869805884,Entire home/apt,207,1,0,,,1,201,0,IT037006B46GCIP8YK
1308687032564289846,Appartamento del centroBologna B,666219407,Valentina,,Porto - Saragozza,44.49971,11.33474,Entire home/apt,90,1,0,,,2,274,0,IT037006C29SM3MWSV
1309476215384555466,Suite Aurea [elegante design] A/C  e Terrazza,594119298,Emilia,,Santo Stefano,44.50167430187719,11.35067673747716,Entire home/apt,179,2,3,2025-05-19,0.48,1,12,3,IT037006C2D49ZN5M5
1309984003392066076,Bologna Sant'Orsola Stylish Apartment,132464778,Welcome To Emilia Romagna & Marche!,,San Donato - San Vitale,44.4929081,11.3732739,Entire home/apt,111,2,16,2025-09-13,1.87,58,92,16,IT037006B4YR8XSBCV
1310813646006029398,"Le Torri, Bologna by Short Holidays",12182373,Luca,,Santo Stefano,44.49427020548254,11.348742291678485,Entire home/apt,175,1,11,2025-08-05,1.17,56,340,11,IT037006B4T6RCK3DM
1310884944153676093,Appartamento La Magia Black,246639909,Ilaria,,San Donato - San Vitale,44.4878054,11.3708746,Entire home/apt,170,2,2,2025-05-18,0.42,2,49,2,IT037006B4KYOE5YJP
1311610713117077453,Bologna Station·Fiera Apartment·Free parking,398319820,Leonardo,,Navile,44.5081707,11.3497335,Entire home/apt,196,1,7,2025-09-21,0.76,4,190,7,IT037006C26L7HCNAY
1312489832504489806,Small cozy flat in bologna,667154815,Saman,,Santo Stefano,44.499654328527974,11.348159818770446,Entire home/apt,170,1,1,2025-01-08,0.12,1,365,1,IT544763P246979427
1313000380973535546,appartamento vicino alla stazione ferroviaria,544361826,Barbara,,Navile,44.5146924,11.3482679,Entire home/apt,216,2,0,,,2,26,0,IT037006C2L529AZTE
1313110982817717217,The Bright House!,188501962,Alessandra,,Borgo Panigale - Reno,44.498025288795844,11.294940948294826,Entire home/apt,81,1,38,2025-08-23,4.21,2,39,38,IT037006B46Q4LNIK8
1313134186668126099,Oriani39 B&B,27653621,Andrea,,Santo Stefano,44.4833223,11.3586544,Private room,86,1,1,2025-03-21,0.16,1,186,1,IT037006C2VGZKO2P9
1313282336955178253,"Singola con Bagno, a circa 15 min dalle 2 Torri",54623622,Pasquale,,San Donato - San Vitale,44.49711,11.36024,Private room,63,2,42,2025-09-18,4.85,1,25,42,IT037006C1X97AEUTU
1313561759074862226,Wonderful Italy | A Casa di Giorgia II,487811050,Wonderful Italy Emilia-Romagna,,Savena,44.4774725,11.3864383,Entire home/apt,70,1,3,2025-06-02,0.40,182,330,3,IT037006C2H7LOZGQQ
1313763247819826872,UR Nest Dotti,39681587,Rino,,Porto - Saragozza,44.4867268,11.3159465,Entire home/apt,176,31,0,,,57,92,0,IT037006C2L883OSUZ
1313866745290565660,Oasis Apartment,143510739,Sescu,,San Donato - San Vitale,44.4897269,11.3689374,Entire home/apt,192,1,16,2025-09-17,1.94,1,26,16,IT037006C2FATRY8XM
1313874099418059814,Luxury House San Felice,651642405,Renato,,Porto - Saragozza,44.500037,11.328769,Entire home/apt,289,1,15,2025-09-19,1.99,1,67,15,IT037006C2H5TNJC58
1314420939258262435,Excelsior Station Suite 1,564293920,Alessio,,Navile,44.51078640560594,11.347662696295155,Private room,168,1,13,2025-08-09,1.47,9,241,13,IT037006B4F7ZFSWD7
