id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34918973,Alos Apartments Gracia 2.2 (HUTB-005622),166548554,Juan Luis,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39718,2.15442,Entire home/apt,221,1,10,2025-06-16,0.48,5,51,7,ESFCTU00000806600028811600000000000000000HUTB-0056227
34919339,Destino *,67972389,Tina,Gràcia,la Salut,41.41191,2.15324,Entire home/apt,160,31,0,,,1,365,0,
34921951,mane - alquiler habitación,15052431,Pilar,Sant Martí,el Besòs i el Maresme,41.41447,2.22003,Private room,38,30,7,2024-06-27,0.11,6,364,1,Exempt
34930866,manel - habitaion privada,136042099,Manel,Sant Martí,el Besòs i el Maresme,41.41472,2.21992,Private room,,31,4,2023-06-30,0.06,1,0,0,Exempt
34940260,Single Room in Barcelona,263280327,Berry,Sant Martí,Sant Martí de Provençals,41.41432,2.20111,Private room,,1,18,2019-06-30,0.24,1,0,0,Exempt
34954011,Apartamento soleado con vistas al mar en Barcelona,224618386,EnjoyBcn,Ciutat Vella,la Barceloneta,41.37725,2.18965,Entire home/apt,65,32,4,2025-04-21,0.09,13,134,1,
34957866,"Wonderful view, private terrace, 2BR Apt, Montjuïc",898600,Andre,Sants-Montjuïc,el Poble Sec,41.37129,2.16338,Entire home/apt,175,1,309,2025-06-09,4.29,2,256,69,HUTB-005318
34959345,Exclusive 2-Terrace Apt in the Heart of Eixample,263406860,Enrique,Eixample,la Dreta de l'Eixample,41.39495,2.1657,Entire home/apt,385,3,201,2025-06-06,2.79,16,306,41,HUTB-007878
34959367,direct metro to the Sagrada Familia,231937721,Rachel,Nou Barris,Vilapicina i la Torre Llobeta,41.42764,2.16779,Private room,,1,9,2019-10-06,0.12,1,0,0,Exempt
34960793,Amazing Loft Poble Sec,245535261,Natalia,Sants-Montjuïc,el Poble Sec,41.37351,2.16649,Entire home/apt,,31,1,2019-11-04,0.01,1,0,0,
34962145,Double room with private bathroom in BCN center,263423572,Michael,Eixample,la Nova Esquerra de l'Eixample,41.38517,2.14649,Private room,,2,4,2019-08-04,0.05,1,0,0,Exempt
34963669,Design Loft with Home Office in Poblesec,4021894,Jean-Yves,Sants-Montjuïc,el Poble Sec,41.37316,2.16552,Entire home/apt,,60,6,2022-09-18,0.11,1,0,0,Exempt
34965903,ch Nice 2 bedroom 2bathr Ramblas - Fira Barcelona,1447144,Acomodis Apartments,Sants-Montjuïc,el Poble Sec,41.3738,2.16758,Entire home/apt,,2,4,2022-05-14,0.06,355,205,0,HUTB-002592
34973476,2 bedroom duplex apartment in El Born!,12205050,Sam,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38352,2.1822,Entire home/apt,97,31,16,2025-05-13,0.22,1,334,5,Exempt
34987524,Hola Hostal Eixample. Bed in a 14-people dorm,9171437,Hola,Eixample,la Dreta de l'Eixample,41.39686,2.17739,Shared room,16,1,84,2025-06-07,1.14,6,288,20,AJ000575
34991010,Spacious 3 bedroom apartment I,5264883,Unique,Ciutat Vella,el Barri Gòtic,41.38685,2.1743,Entire home/apt,140,32,12,2025-06-02,0.17,28,324,5,
34996798,Beautiful Room with its own bathroom.,24405721,Alberto,Eixample,l'Antiga Esquerra de l'Eixample,41.38549,2.16046,Private room,,1,31,2020-03-08,0.42,1,0,0,Exempt
35000782,VW Kombi T2 Campervan in Barcelona,263691249,Advantura,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40505,2.21328,Entire home/apt,97,4,39,2025-06-08,0.53,3,341,9,Exempt
35032064,"Tranquilo,acogedor y buena comunicación transporte",18335610,Gabriel,Horta-Guinardó,el Baix Guinardó,41.41325,2.16479,Private room,36,31,89,2024-05-20,1.21,1,297,0,Exempt
35073940,Marvelous room in a wonderful flat to share,264209875,Diana,Sants-Montjuïc,Sants,41.37597,2.139,Private room,,5,20,2020-01-29,0.27,2,0,0,Exempt
35075938,"Habitación Simple en Metro Poble Sec, Barcelona",264218432,Day,Eixample,Sant Antoni,41.37581,2.15733,Private room,,32,35,2022-10-08,0.74,1,0,0,Exempt
35107809,Apartamento luminoso en Ciutat Vella con terraza,5969578,Keren Business,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38517,2.17984,Entire home/apt,75,31,21,2025-03-05,0.29,5,334,4,
35108886,Beautiful Loft Plaza Catalunya community terrace,264453369,Simone,Ciutat Vella,el Raval,41.38363,2.16754,Entire home/apt,69,32,13,2024-08-15,0.18,1,349,2,
35118858,Hola Hostal Eixample. Bed in 8 people dorm,9171437,Hola,Eixample,la Dreta de l'Eixample,41.39689,2.17724,Shared room,14,1,16,2025-05-23,0.22,6,293,4,AJ000575
35119554,Spacious & Quiet 3BR in Heart of Barcelona,8344442,Mariana,Eixample,la Nova Esquerra de l'Eixample,41.38196,2.15688,Entire home/apt,309,3,100,2025-05-30,1.37,3,158,24,HUTB-009945
35121401,"Habitación individial, n°1 baño privado, Barcelona",37032072,Joan Josep,Nou Barris,el Turó de la Peira,41.43275,2.17038,Private room,17,31,4,2023-04-15,0.06,11,282,0,
35123762,Cosy and quiet apartment with nice views!,104499794,Diana,Sarrià-Sant Gervasi,les Tres Torres,41.39418,2.1322,Private room,,1,0,,,1,0,0,Exempt
35124476,❤️Charming 3BR apartment in Les Corts next metro❤️,29157943,Giulio,Les Corts,les Corts,41.38761,2.13419,Entire home/apt,,31,12,2023-12-20,0.17,2,0,0,
35135971,Durlet Beach Bogatell Beach 1 bedroom apartment,264648962,Durlet Apartments,Sant Martí,el Poblenou,41.40012,2.20682,Entire home/apt,,31,68,2025-06-06,0.93,3,217,17,HUTB-004920
35138586,Durlet Beach 100m from the beach 1 bedroom flat,264648962,Durlet Apartments,Sant Martí,el Poblenou,41.39798,2.20621,Entire home/apt,,31,2,2020-02-21,0.03,3,189,0,HUTB-006716
35140374,Durlet Beach Enjoy 1 bedroom apartment in Poblenou,264648962,Durlet Apartments,Sant Martí,el Poblenou,41.39818,2.20845,Entire home/apt,,31,11,2023-10-15,0.15,3,77,0,HUTB-006719
35142124,Sagrada Familia - Cozy and nice apartment,64515600,Alguera,Sant Martí,el Camp de l'Arpa del Clot,41.41152,2.17684,Entire home/apt,265,1,402,2025-06-07,5.48,3,293,65,HUTB-000816
35143035,Durlet Beach two bedrooms apartment,264684655,Durlet Apartments,Sant Martí,el Poblenou,41.3992,2.20627,Entire home/apt,304,3,106,2025-05-05,2.59,3,166,29,HUTB-005162
35143784,APARTMENT GOTHIC,18873445,Sergey,Ciutat Vella,el Barri Gòtic,41.37999,2.17545,Private room,100,28,20,2022-07-02,0.27,1,269,0,Exempt
35144410,Durlet Beach superior two bedrooms apartment,264684655,Durlet Apartments,Sant Martí,el Poblenou,41.39945,2.20644,Entire home/apt,332,3,1,2025-03-04,0.27,3,175,1,HUTB-005166
35145106,Durlet Beach familiar apartment with 3 bedrooms,264684655,Durlet Apartments,Sant Martí,el Poblenou,41.39949,2.20634,Entire home/apt,366,3,14,2025-03-31,1.15,3,144,14,HUTB005093
35145954,110 square meter flat  in Gothic (2 bathrooms),188811303,Amparo,Ciutat Vella,el Barri Gòtic,41.3799,2.17679,Entire home/apt,93,32,18,2025-03-23,0.47,2,296,6,Exempt
35153558,Durlet Beach Amazing 1 bedroom apartment,264750238,Durlet Apartments,Sant Martí,el Poblenou,41.39799,2.20657,Entire home/apt,275,3,4,2025-05-26,0.05,2,185,1,HUTB-006720
35155986,Durlet Beach  1 bedroom apartment in Poblenou,264750238,Durlet Apartments,Sant Martí,el Poblenou,41.39802,2.20677,Entire home/apt,228,3,38,2025-06-20,0.70,2,216,12,HUTB-005165
35176842,Miro Room,264905862,Joerg,Ciutat Vella,el Raval,41.38328,2.16432,Private room,25,32,7,2024-08-28,0.15,12,278,1,Exempt
35178898,One Bedroom Apartment,262157752,Maria,Sant Martí,el Parc i la Llacuna del Poblenou,41.39676,2.18977,Private room,,1,147,2024-11-17,2.01,1,0,8,HB-004373
35187558,"Ideal para parejas a 15"" del centro de Barcelona",17250819,Marta,Eixample,l'Antiga Esquerra de l'Eixample,41.38734,2.15278,Private room,,3,0,,,1,0,0,Exempt
35190910,Apartamento en Barcelona,26059902,Jenny & Pol,Horta-Guinardó,la Font d'en Fargues,41.42233,2.16278,Entire home/apt,75,32,0,,,20,365,0,
35191677,"Habitación individual, n°4 baño privado, Barcelona",37032072,Joan Josep,Nou Barris,el Turó de la Peira,41.43107,2.16929,Private room,17,31,8,2023-07-31,0.11,11,364,0,
35207475,Private double room in the heart of Barcelona,23723665,Stéphane,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38511,2.18386,Private room,,2,9,2019-12-30,0.13,1,0,0,Exempt
35209536,Habitación muy Cerca de plaza España,264934136,Astrid,Sants-Montjuïc,la Font de la Guatlla,41.37154,2.14768,Private room,,7,1,2019-06-20,0.01,1,0,0,Exempt
35212944,Claret3 one bedroom Apartment,265137184,Espais Blaus Apartments,Gràcia,la Vila de Gràcia,41.40226,2.16223,Private room,,1,173,2025-06-09,2.40,3,0,51,HUTB004487
35213199,Rosemary Double Comfort,265139594,Ofelias Hotel,Eixample,la Nova Esquerra de l'Eixample,41.376747,2.150079,Private room,445,1,2,2021-11-28,0.04,5,178,0,HB-004547
35216043,Apartamento cerca de la playa,12176244,Maxim,Sant Martí,el Besòs i el Maresme,41.4135395,2.2173654,Entire home/apt,311,1,28,2025-06-12,1.05,1,251,6,HUTB-008050
35238219,JADE - Lifestyle home en Barcelona,265315308,The Passage,Eixample,la Dreta de l'Eixample,41.3944297,2.1602008,Entire home/apt,206,31,0,,,7,289,0,Exempt
35249175,Stylish apartment in the heart of Barcelona,6471851,Areti,Ciutat Vella,el Raval,41.382217,2.164027,Entire home/apt,65,32,4,2024-09-09,0.12,1,79,1,
35254877,Energético apartamento en Gràcia,253465692,Josep,Gràcia,la Vila de Gràcia,41.39821,2.15433,Entire home/apt,89,32,10,2025-05-30,0.17,31,59,3,
35255592,★ PLAZA CATALUNYA DELUXE by Cocoon Barcelona,3348832,Mathieu,Eixample,la Dreta de l'Eixample,41.38915,2.16865,Entire home/apt,370,3,258,2025-06-15,3.55,6,331,56,HUTB003310
35260093,ROBIN - Lifestyle home en Barcelona,265315308,The Passage,Eixample,la Dreta de l'Eixample,41.39509,2.16208,Entire home/apt,206,31,1,2025-05-26,1,7,283,1,Exempt
35262482,Born Sunny Apartment (self check-in),902253,Jordi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38414832978178,2.1855403701816867,Entire home/apt,309,1,115,2025-06-08,2.53,5,139,49,Exempt
34708362,ch2x4a Large GroupFlat Ramblas - Fira Barcelona!,1447144,Acomodis Apartments,Sants-Montjuïc,el Poble Sec,41.37449,2.1699,Entire home/apt,1095,1,7,2024-03-18,0.10,355,190,0,HUTB-002592
34729414,ALGUERA Apartments-  3 Bedroom apartment for 6 pax,261933756,Alguera Napols,Eixample,la Dreta de l'Eixample,41.39689,2.17724,Entire home/apt,260,1,182,2025-06-07,2.48,7,120,44,HUTB-002429
34729581,ALGUERA Apartments - 3 Bedroom apartment for 8 pax,261933756,Alguera Napols,Eixample,la Dreta de l'Eixample,41.39689,2.17724,Entire home/apt,356,1,100,2025-06-04,1.41,7,78,11,HUTB-002420
34730133,ALGUERA APARTMENTS -  3 Bedroom penthouse  6 pax,261933756,Alguera Napols,Eixample,la Dreta de l'Eixample,41.39689,2.17724,Entire home/apt,289,1,91,2025-06-04,1.30,7,108,21,HUTB-007772
34730498,ALGUERA Apartments -  2 Bedroom apartment 6 pax,261933756,Alguera Napols,Eixample,el Fort Pienc,41.39765,2.1765,Entire home/apt,264,1,94,2025-05-29,2.09,7,115,21,HUTB-002421
34730621,ALGUERA Apartments- 3Bedroom Apart terrace 4pax LT,261933756,Alguera Napols,Eixample,la Dreta de l'Eixample,41.39689,2.17724,Entire home/apt,85,1,3,2024-08-30,0.09,7,117,2,Exempt
34732658,Double Room With A Huge Yoga Terrace,1751439,Alexey,Eixample,Sant Antoni,41.37853,2.15591,Private room,,1,3,2019-10-03,0.04,1,0,0,Exempt
34742047,Apt. Camp Nou 3 habitacions 2 banys,13037783,Lino,Les Corts,la Maternitat i Sant Ramon,41.37675,2.12439,Entire home/apt,72,28,11,2025-04-09,0.34,1,257,2,
34752241,Double room in a beautiful apartment in the centre,178170886,Yenifer,Ciutat Vella,el Raval,41.37935,2.17021,Private room,,2,3,2019-08-21,0.04,1,0,0,Exempt
34769697,"Functional Apartment 2 rooms, in old town",94858265,Jose O,Ciutat Vella,el Raval,41.38207,2.16551,Entire home/apt,,32,17,2024-03-01,0.23,2,35,0,
34770183,Comfortable appartment in the centre of Barcelona,7349396,Samanta,Sants-Montjuïc,el Poble Sec,41.371100842113144,2.1637551385994143,Entire home/apt,217,1,308,2025-06-04,4.18,1,309,80,HUTB-007332
34777605,Explore Barcelona:Spacious Duplex Loft with 5 Beds,1447144,Acomodis Apartments,Sants-Montjuïc,el Poble Sec,41.37148,2.16772,Entire home/apt,,3,0,,,355,365,0,HUTB-000219
34797717,BARCELONA| FUNKY LIGHTS | PRIVATE BALCONY ¤,299462,Stay U-Nique,Sants-Montjuïc,el Poble Sec,41.37311,2.16519,Entire home/apt,162,3,163,2025-02-12,2.24,158,306,22,HUTB-000220
34813541,✯✯Quiet Centric Double Room✯✯,262462086,Anaya,Eixample,Sant Antoni,41.37773,2.15905,Private room,,31,17,2020-01-02,0.23,1,0,0,Exempt
34830088,Double room in the best location of Barcelona,260281929,José Manuel,Ciutat Vella,el Barri Gòtic,41.3832,2.17842,Private room,,2,53,2020-09-25,0.72,2,0,0,Exempt
34831725,Hermosa habitación en apartamento tranquilo,176995670,Emanuele,Sant Martí,el Clot,41.41226,2.19058,Private room,57,6,23,2025-06-10,0.34,1,283,5,
34848322,A Best location !Sagrada Familia,5432336,Patricia,Eixample,la Sagrada Família,41.40598,2.17604,Entire home/apt,71,32,1,2024-09-07,0.10,15,208,1,Exempt
34854642,Single room-cozy flat next to Sants Station,39548543,Patricia,Sants-Montjuïc,Sants,41.38253,2.13951,Private room,,2,0,,,1,0,0,Exempt
34855635,Be Barcelona - Plaza Catalunya Nice and Comfy 4.2 (MP9),40676061,Be Barcelona,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39015,2.17797,Entire home/apt,464,1,241,2025-06-09,3.28,23,134,51,HUTB-009460
35969743,Energético apartamento en Gracia,253465692,Josep,Gràcia,la Vila de Gràcia,41.39821,2.15433,Entire home/apt,,32,11,2025-04-30,0.16,31,129,3,
35969963,Innovador apartamento en el barrio de Gracia,253465692,Josep,Gràcia,la Vila de Gràcia,41.3982083,2.1543294,Entire home/apt,89,32,11,2025-06-08,0.20,31,59,4,
35987107,Bonito y céntrico/ Plaza España/ FIRA/ AC,270721060,Yanina,Sants-Montjuïc,el Poble Sec,41.37271,2.15867,Entire home/apt,75,1,9,2023-08-06,0.13,1,284,0,HUTB-008526
35987137,Habitacion para 1 personas. Bien ubicada.,256839016,Kevin,Les Corts,la Maternitat i Sant Ramon,41.37745,2.11997,Private room,,1,3,2020-03-11,0.05,1,0,0,Exempt
35988757,Nice room xtremely well located besides RAMBLAS!!!,192130588,Joan,Ciutat Vella,el Barri Gòtic,41.38106,2.17534,Private room,49,3,40,2025-06-14,0.55,2,2,9,Exempt
36012449,Beach & Heart Barcelona  (Private Room&Bathroom),690859,Jordi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3824,2.18582,Private room,150,32,57,2022-12-10,0.79,1,203,0,Exempt
36017344,Big room in the Gothic quarter center BCN,257762525,Мар,Ciutat Vella,el Barri Gòtic,41.3784,2.177,Private room,,2,38,2020-09-14,0.52,1,0,0,Exempt
36022888,"Nice 3 bedr & 2 bath ""Acomodis"" apartment El Born!",1447144,Acomodis Apartments,Ciutat Vella,el Barri Gòtic,41.3829,2.17948,Entire home/apt,366,2,3,2025-02-16,0.14,355,365,2,HUTB-003804
36032565,Habitacion con baño privado y terraza en el gotico,271079239,Adriana,Ciutat Vella,el Barri Gòtic,41.38008,2.1789,Private room,,2,3,2019-08-28,0.04,1,0,0,Exempt
36032969,"Great Acomodis 3 bedroom, close Chocolate Museum!",1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38264,2.18051,Entire home/apt,391,2,2,2023-07-08,0.08,355,334,0,HUTB-003806
36036477,Habitación Individual cerca de la Sagrada Familia,261024303,Teresa,Sant Andreu,Navas,41.41462,2.18883,Private room,30,31,18,2022-06-30,0.26,1,364,0,Exempt
36050168,Generator - Superior Twin,270258032,Generator,Gràcia,la Vila de Gràcia,41.39981,2.1616,Private room,193,1,98,2025-01-24,1.47,18,300,3,HB-004525
36050722,Generator - Deluxe Twin,270258032,Generator,Gràcia,la Vila de Gràcia,41.39842,2.16176,Private room,,1,54,2024-09-23,0.77,18,347,3,HB-004525
36052267,Generator - Deluxe King – Private Terrace,270258032,Generator,Eixample,la Dreta de l'Eixample,41.39832,2.16368,Private room,,1,169,2025-04-26,2.34,18,365,4,HB-004525
36052325,Generator - Private 4 bed Room,270258032,Generator,Gràcia,la Vila de Gràcia,41.39839,2.1616,Private room,,1,161,2025-02-20,2.41,18,333,23,HB-004525
36053561,Generator - Private 6 bed Dorm,270258032,Generator,Gràcia,la Vila de Gràcia,41.3999,2.16169,Private room,,1,170,2025-01-22,2.54,18,345,19,HB-004525
36053589,Generator - 1  Bed in 6 Bed Dorm,270258032,Generator,Gràcia,la Vila de Gràcia,41.40026,2.16182,Shared room,57,1,369,2025-05-16,5.08,18,354,38,HB-004525
36054333,Generator - 1 Bed in 8 Bed Dorm,270258032,Generator,Gràcia,la Vila de Gràcia,41.39985,2.16327,Shared room,60,1,1014,2025-06-14,13.97,18,355,177,HB-004525
36056516,Hab. Doble pleno centro BCN,71704937,Karlo,Sant Martí,el Parc i la Llacuna del Poblenou,41.39255,2.18554,Private room,22,31,1,2019-06-27,0.01,1,149,0,Exempt
36060049,"pb3 NICE BARCELONA NICE ""ACOMODIS"" FLAT TERRACE",1447144,Acomodis Apartments,Eixample,la Nova Esquerra de l'Eixample,41.38752,2.15047,Entire home/apt,120,30,1,2019-08-27,0.01,355,365,0,HUTB-000166
36062389,CityCenter MACBA,1363244,David,Ciutat Vella,el Raval,41.3822,2.16538,Private room,,31,1,2019-08-31,0.01,6,0,0,Exempt
36085506,Acogedor apartamento en pleno centro de Barcelona,3293439,Augusto,Ciutat Vella,el Raval,41.37524,2.17174,Entire home/apt,47,45,3,2025-05-01,0.12,3,296,1,
36090145,Modern Flat for families / Paseo de Gracia,260172468,Maria,Eixample,la Dreta de l'Eixample,41.39162,2.16233,Entire home/apt,327,1,234,2025-06-14,3.21,4,285,42,HUTB-006761
36092614,Casa Flors - cozy apartment near Park Guell - 3 PAX,9822728,Valentino,Gràcia,la Salut,41.4103,2.15713,Entire home/apt,213,3,61,2025-04-19,0.85,16,230,8,ESFCTU00000805700031608400000000000000000HUTB-0011840
36100242,Marimari.  Os doy la bien venida a Barcelona.,271482093,María Del Mar,Les Corts,la Maternitat i Sant Ramon,41.37915,2.12847,Private room,72,32,10,2023-05-22,0.26,1,270,0,Exempt
36102374,S4D LT Fc Barcelona Vallespir,271226374,Jamica,Les Corts,les Corts,41.38203,2.13521,Entire home/apt,70,32,2,2025-05-31,0.29,44,229,2,HUTB-003178
36108346,Apartamento Privado reformado,81285154,Mabel,Horta-Guinardó,el Carmel,41.41938,2.15798,Entire home/apt,,31,0,,,1,0,0,HUTG-005084
36124019,Bonita habitacion individual en piso en Gracia,36607755,Room Housing,Gràcia,la Vila de Gràcia,41.40623,2.15163,Private room,72,32,0,,,136,83,0,Exempt
36125340,Luminosa habitación con cama doble y balcon!,36607755,Room Housing,Gràcia,la Vila de Gràcia,41.40136,2.15652,Private room,81,32,0,,,136,364,0,Exempt
36125690,Amazing flat 'Atlantida' with private terrace 2-1,66296022,Suzy,Ciutat Vella,la Barceloneta,41.37916,2.19141,Entire home/apt,71,32,5,2022-11-10,0.12,65,56,0,
36125691,The White Spot Apartment by Glasir Homes,7215439,Marta,Les Corts,les Corts,41.38434,2.13309,Entire home/apt,472,2,23,2025-06-01,0.32,14,143,14,HUTB-012496
36126058,Amplia habitacion con balcon y cama doble -Gracia,36607755,Room Housing,Gràcia,la Vila de Gràcia,41.40178,2.15494,Private room,81,32,0,,,136,89,0,Exempt
36126357,Acogedora habitacion de cama doble en Gracia.,36607755,Room Housing,Gràcia,la Vila de Gràcia,41.40157,2.15715,Private room,81,32,0,,,136,89,0,Exempt
36128368,Luminosa habitacion de cama individual en Gracia,36607755,Room Housing,Gràcia,la Vila de Gràcia,41.40306,2.15523,Private room,72,32,0,,,136,358,0,Exempt
36128647,Acogedora habitacion individual en Gracia!,36607755,Room Housing,Gràcia,la Vila de Gràcia,41.40279,2.15725,Private room,72,32,0,,,136,83,0,Exempt
36128825,Amplia habitacion de cama doble y galeria - Gracia,36607755,Room Housing,Gràcia,la Vila de Gràcia,41.40321,2.15494,Private room,84,32,0,,,136,83,0,Exempt
36129095,Acogedora habitacion de cama doble con galeria!,36607755,Room Housing,Gràcia,la Vila de Gràcia,41.40142,2.1556,Private room,84,32,0,,,136,88,0,Exempt
36129345,Bonita habitacion de cama doble en piso en Gracia,36607755,Room Housing,Gràcia,la Vila de Gràcia,41.40313,2.15551,Private room,81,32,0,,,136,89,0,Exempt
36131908,Apartamento en el Corazón del Barrio Gótico,3376710,Ramon,Ciutat Vella,el Barri Gòtic,41.38207,2.17357,Entire home/apt,40,32,0,,,33,272,0,Exempt
36146863,Familia tramkila,253828333,Polsito,Les Corts,les Corts,41.38114,2.13322,Private room,,30,0,,,1,0,0,
36163670,Bright room with ensuite bathroom in Arc de Triomf,248075966,Julia,Eixample,la Dreta de l'Eixample,41.39673,2.1753,Private room,,1,4,2019-09-13,0.06,1,0,0,Exempt
36164932,Room Poble Sec,6872825,Tony,Sants-Montjuïc,el Poble Sec,41.37416,2.16449,Private room,35,32,34,2023-08-11,0.47,1,157,0,Exempt
36166956,Experience the authentic Barcelona,272010739,Salvador,Sant Martí,el Clot,41.40762,2.19228,Private room,,1,2,2019-07-20,0.03,1,0,0,Exempt
36167419,Stylish one bedroom apartment in best location,157464,Patricia,Gràcia,Vallcarca i els Penitents,41.40813732237289,2.1479095368163432,Entire home/apt,67,32,1,2025-02-04,0.21,2,169,1,
36170245,Central Apartment in the Gothic Quarter.,157746231,Ramon,Ciutat Vella,el Barri Gòtic,41.3819,2.1735,Entire home/apt,40,32,3,2022-09-30,0.07,28,272,0,HUTB-005875
36183899,Habitación privada serca parque de  guel,266362533,Рррррр,Gràcia,el Coll,41.41925,2.14912,Private room,43,31,56,2022-08-18,0.77,1,364,0,Exempt
36194540,Boutique Barcelona - central - 5* long stays,14841190,Livia,Sants-Montjuïc,el Poble Sec,41.37350826802008,2.1667496529418995,Entire home/apt,,69,23,2025-05-16,0.36,1,145,6,Exempt
36199285,Cómodas habitaciones en perfecta ubicación de BCN!,45239637,Glaymar,Horta-Guinardó,la Teixonera,41.42481,2.1487,Private room,,1,3,2019-07-28,0.04,1,0,0,Exempt
36201552,Bonita habitación en piso con mascotas,34262767,Jessica,Nou Barris,Verdun,41.44154,2.17672,Private room,41,2,58,2025-05-19,0.81,2,350,6,Exempt
36226969,Nice room with private bathroom inside and terrace,128252796,Karim,Eixample,la Nova Esquerra de l'Eixample,41.38576,2.14535,Private room,,1,10,2019-10-15,0.14,1,0,0,Exempt
36264189,Charming Apartment in the Gothic Quarter BCN,10693680,Ramón,Ciutat Vella,el Barri Gòtic,41.38138,2.17332,Entire home/apt,40,32,0,,,25,272,0,
36271474,PIMIRO,15052431,Pilar,Sant Martí,Provençals del Poblenou,41.40642,2.19381,Private room,51,31,0,,,6,364,0,
36272241,Great 2BD + 2BTH with Balcony in Gracia Virreina,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40617,2.15769,Entire home/apt,255,3,79,2025-06-04,1.20,39,60,27,HUTB-009897
36274801,"Cozy room in San Antoni Barcelona, best location!",248238044,MyRoom,Eixample,Sant Antoni,41.38164,2.15999,Private room,,3,4,2020-03-14,0.06,2,0,0,Exempt
36290716,Beautiful 2 bedrooms apartment with terrace,10044989,Vincent,Sants-Montjuïc,el Poble Sec,41.37181,2.16226,Entire home/apt,,5,160,2025-06-06,2.21,20,113,32,HUTB-006298
36291359,Cozy and Lovely Penthouse with terrace.,243301834,Alessio,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40533,2.16955,Entire home/apt,250,1,301,2025-06-22,4.17,3,234,68,HUTB-011601
36305082,Quiet and centric single room!! M2,271317886,Liliana,Ciutat Vella,el Raval,41.37635,2.17398,Private room,,32,13,2022-03-12,0.18,1,364,0,Exempt
36305722,Sea view cozy room next to the beach and all.,273038030,Dimitar,Ciutat Vella,la Barceloneta,41.37874,2.19282,Private room,,1,7,2019-12-07,0.10,1,0,0,Exempt
36309056,"Habitación nº 4, con baño privado. Sagrada Família",37032072,Joan Josep,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40398,2.16696,Private room,20,30,12,2024-10-12,0.17,11,205,2,Exempt
36324702,Big Room en avenida Diagonal Barcelona,79703460,Elizeth,Nou Barris,Vilapicina i la Torre Llobeta,41.42724,2.17045,Private room,69,2,24,2025-03-06,0.33,4,76,1,Exempt
36332207,Claret3 three bedrooms Apartment,265137184,Espais Blaus Apartments,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40399,2.16377,Private room,,1,96,2025-06-15,1.44,3,46,35,HUTB004844
36332511,Apartament Studio Gracia,265137184,Espais Blaus Apartments,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40384,2.164,Private room,255,1,15,2024-06-16,0.21,3,150,0,HUTB004488
36332965,Charming flat in Ciutat Vella,503457,Marisa,Ciutat Vella,el Barri Gòtic,41.38147,2.17666,Entire home/apt,84,32,2,2024-08-24,0.09,1,208,1,
36370182,Renovated 1-bedroom flat in Born,234256283,Francesc,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38977763215608,2.179492521618822,Entire home/apt,142,3,39,2025-06-17,0.58,20,297,25,Exempt
36372076,Wunderschönes Zimmer im Zentrum von Barcelona,273499617,Lu,Eixample,Sant Antoni,41.38543,2.16398,Private room,,32,0,,,1,0,0,
36372452,Enjoy this wonderful place living like a local,168091065,Long Term Apartments,Eixample,la Dreta de l'Eixample,41.39211,2.16266,Entire home/apt,,31,3,2022-08-14,0.04,9,0,0,
36374867,Single room in apartment in front of the port,14234832,Gema,Ciutat Vella,la Barceloneta,41.37751,2.18927,Private room,,2,20,2020-08-22,0.28,2,0,0,Exempt
36378402,Estudio en Barcelona Centro Eixample SantAntonio,273541039,Roberta,Eixample,Sant Antoni,41.37743,2.15923,Entire home/apt,32,31,13,2025-03-01,0.19,1,232,2,
36413831,"Nice 3 bedr & 2 bath ""Acomodis"" apartment El Born!",1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38404,2.1811,Entire home/apt,366,2,2,2023-07-05,0.03,355,364,0,HUTB-003801
36416430,HABITACIÓN ACOGEDORA MUY BIEN COMUNICADA,128257586,Brey,Sant Andreu,Sant Andreu,41.43041,2.18346,Private room,,1,1,2019-07-11,0.01,2,0,0,Exempt
36421175,"Historic+Location+Luxury AC, Wifi, Lift, 4bd/2ba",21560613,Henrik,Eixample,la Dreta de l'Eixample,41.39966,2.16451,Entire home/apt,385,3,124,2025-06-15,1.78,1,319,35,HUTB-007435
